,id,host_id,host_listings_count,host_total_listings_count,neighbourhood,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,guests_included,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month
30,94500,499386,1,1,Beaumont-Wilshire,97211,45.55747653730152,-122.63037719254734,House,Private room,2,2.0,1.0,1.0,Real Bed,"{TV,Internet,Wifi,Kitchen,""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}",59,1,158,95.0,10.0,9.0,10.0,10.0,10.0,10.0,0,1.76
31,95313,507756,5,5,Woodlawn,97211,45.5737042170358,-122.65064195378088,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,Kitchen,""Pets allowed"",""Pets live on this property"",Dog(s),""Free street parking"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Hot water"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Step-free access"",""Step-free access"",""Wide clearance to bed"",""Step-free access""}",69,2,395,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0,4.38
32,95557,51949,1,1,Hosford-Abernethy,97202,45.504559640726136,-122.64692589325851,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Lockbox,""Children’s books and toys"",""Luggage dropoff allowed"",""Long term stays allowed""}",200,6,191,97.0,10.0,10.0,10.0,10.0,9.0,9.0,0,2.13
33,99355,523311,2,2,Irvington,97212,45.53895246477269,-122.65155543322969,Apartment,Entire home/apt,6,1.5,3.0,4.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""High chair"",""Children’s books and toys"",Crib,""Pack ’n Play/travel crib"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",Other}",165,2,113,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.4
34,114086,501715,5,5,Sabin,97211,45.554837020269964,-122.65114399545072,House,Private room,2,0.0,1.0,1.0,Real Bed,"{Internet,Wifi,Kitchen,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,""Lock on bedroom door"",""Hot water"",Other}",23,1,54,89.0,9.0,9.0,10.0,10.0,10.0,9.0,0,0.61
35,115223,238142,3,3,Sellwood-Moreland,97202,45.46782655739054,-122.655567914215,Guest suite,Entire home/apt,3,1.0,0.0,2.0,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Pets live on this property"",Dog(s),""Free street parking"",""Hot tub"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Keypad,""Private living room"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",""BBQ grill"",""Garden or backyard"",""Luggage dropoff allowed"",""Well-lit path to entrance"",""Step-free access"",""Accessible-height bed"",""Step-free access"",""Accessible-height toilet"",""Handheld shower head""}",62,2,70,96.0,9.0,10.0,10.0,10.0,10.0,9.0,1,0.79
36,115681,585047,3,3,Piedmont,97217,45.56740507001262,-122.67256886695124,Tiny house,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{Internet,Wifi,""Air conditioning"",Kitchen,""Pets live on this property"",Dog(s),""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Babysitter recommendations"",""Pack ’n Play/travel crib"",""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Stove,""BBQ grill"",""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Cleaning before checkout"",""Wide hallway clearance"",""Step-free access"",""Wide doorway"",""Flat path to front door"",""Well-lit path to entrance"",""Step-free access"",""Wide doorway"",""Accessible-height toilet"",""Wide clearance to shower, toilet"",""Step-free access"",""Wide entryway"",Other}",83,2,260,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.92
37,117969,589016,2,2,Richmond,97214,45.509876369072984,-122.63130147728756,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,Wifi,Kitchen,""Free parking on premises"",""Free street parking"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed""}",110,2,162,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,3.94
38,131088,2513602,2,2,Cully,97218,45.5602812976037,-122.6171008420988,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Pets live on this property"",Dog(s),""Other pet(s)"",""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Hair dryer"",""translation missing: en.hosting_amenity_50"",""Hot water"",Other}",81,2,52,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.83
39,139344,679623,1,1,Humboldt,97217,45.558554102164294,-122.66996914730194,Bungalow,Entire home/apt,6,1.0,2.0,3.0,Real Bed,"{TV,Internet,Wifi,Kitchen,""Free street parking"",Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private entrance"",Bathtub,""High chair"",""Stair gates"",""Children’s books and toys"",""Babysitter recommendations"",""Pack ’n Play/travel crib"",""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard""}",100,2,137,95.0,10.0,9.0,10.0,10.0,10.0,10.0,1,1.56
40,140614,491587,4,4,Concordia,97211,45.56577105035987,-122.6408768275586,Loft,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Wifi,Kitchen,""Free parking on premises"",""Pets allowed"",""Pets live on this property"",Dog(s),Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Lockbox,""Private living room""}",110,2,57,92.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0.64
41,143483,523311,2,2,Irvington,97212,45.54028688437054,-122.650060920682,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""High chair"",""Children’s books and toys"",Crib,""Pack ’n Play/travel crib"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",Other}",99,2,84,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0
42,145199,683139,1,1,Montavilla,97213,45.53007914813224,-122.59075405336084,House,Private room,2,1.0,1.0,2.0,Real Bed,"{""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""translation missing: en.hosting_amenity_50""}",65,1,65,93.0,9.0,10.0,10.0,10.0,9.0,10.0,1,0.73
43,156479,30820,1,1,Portsmouth,97203,45.58739433607868,-122.72526391242052,House,Private room,2,1.0,1.0,1.0,Real Bed,"{Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",""Pets live on this property"",Cat(s),Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",""Lock on bedroom door"",""Laptop friendly workspace""}",62,2,11,93.0,9.0,8.0,10.0,10.0,9.0,8.0,0,0.18
44,173868,830383,1,1,,97209,45.52953095924126,-122.68931428593237,Condominium,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Wheelchair accessible"",Kitchen,Elevator,""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",150,2,23,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.26
45,182450,52505,2,2,Richmond,97214,45.50522400191173,-122.63276510316055,House,Entire home/apt,4,1.5,2.0,3.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Pets live on this property"",Cat(s),""Free street parking"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Keypad,Bathtub,""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Well-lit path to entrance"",""Step-free access"",""Step-free access"",""Step-free access"",""Handheld shower head""}",76,3,11,96.0,9.0,9.0,10.0,10.0,10.0,9.0,0,0.15
46,182465,52505,2,2,Richmond,97214,45.507543105501064,-122.6326833959032,House,Private room,2,1.5,1.0,2.0,Real Bed,"{TV,Wifi,""Air conditioning"",Breakfast,""Pets live on this property"",Cat(s),""Free street parking"",""Indoor fireplace"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Keypad,""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Patio or balcony"",""Garden or backyard""}",59,1,275,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3.15
47,195632,659137,1,1,Boise-Eliot,97227,45.552799264060106,-122.67728550341988,House,Entire home/apt,4,1.0,1.0,3.0,Real Bed,"{Internet,Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Host greets you""}",128,4,63,93.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0.73
48,196035,953811,1,1,Brooklyn,97202,45.49110983345656,-122.65344364482736,House,Private room,2,1.5,1.0,1.0,Real Bed,"{TV,Internet,Wifi,Kitchen,""Free parking on premises"",""Pets live on this property"",Dog(s),""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Private living room""}",85,2,111,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1.28
49,197191,960864,2,2,King,97212,45.552128834353894,-122.65933345166796,House,Entire home/apt,4,1.5,2.0,2.0,Real Bed,"{TV,Internet,Wifi,Kitchen,""Free parking on premises"",Breakfast,""Pets live on this property"",Cat(s),""Free street parking"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Lockbox,""Hot water""}",500,4,78,96.0,10.0,9.0,10.0,9.0,9.0,10.0,0,1.02
50,199683,975606,2,2,Rose City Park,97213,45.54419436508756,-122.60362330943695,House,Private room,2,2.0,1.0,2.0,Real Bed,"{Internet,Wifi,Kitchen,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,""Hair dryer"",""Hot water"",""Host greets you""}",50,2,40,98.0,9.0,10.0,10.0,10.0,9.0,10.0,0,0.52
51,203462,890334,1,1,Forest Park,97229,45.552814455828134,-122.77245920392002,Guesthouse,Entire home/apt,9,3.0,4.0,5.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",Gym,""Free street parking"",Heating,""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",""Private entrance"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed""}",256,2,52,93.0,9.0,10.0,10.0,10.0,9.0,9.0,0,0.61
52,204002,1001311,4,4,Northwest District,97210,45.534454301243315,-122.70696384071691,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",""Host greets you""}",75,2,432,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,4.99
53,205616,1011157,7,7,Irvington,97212,45.537445176881256,-122.64931693283285,House,Entire home/apt,12,3.5,6.0,6.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free street parking"",""Indoor fireplace"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Luggage dropoff allowed"",""Long term stays allowed""}",599,1,59,92.0,9.0,9.0,10.0,10.0,10.0,9.0,0,1.38
54,213228,1099616,2,2,Arbor Lodge,97217,45.56781291717654,-122.67923359982588,House,Private room,3,1.0,2.0,2.0,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,""Free street parking"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",Bathtub,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Wide doorway"",""Well-lit path to entrance"",""Step-free access"",""Wide clearance to bed"",""Step-free access"",""Accessible-height toilet"",""Wide entryway""}",44,1,89,96.0,10.0,10.0,10.0,10.0,9.0,9.0,0,1.04
55,213600,37875,1,1,Hosford-Abernethy,97202,45.50567203716086,-122.64547845547152,Bungalow,Entire home/apt,4,1.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Free street parking"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",Bathtub,""High chair"",""Children’s books and toys"",""Pack ’n Play/travel crib"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed""}",124,4,154,94.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3.84
56,218708,6313800,7,7,Kerns,97232,45.52183842389704,-122.63537970214877,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Pets allowed"",""Free street parking"",Heating,""Family/kid friendly"",""Suitable for events"",""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Pack ’n Play/travel crib"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed""}",155,2,137,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.6
57,222298,1153902,3,3,Overlook,97217,45.55821274692815,-122.69223109186466,House,Private room,1,1.0,1.0,1.0,Real Bed,"{TV,Wifi,Kitchen,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Garden or backyard"",""Luggage dropoff allowed"",""Wide hallway clearance"",""Wide doorway"",""Well-lit path to entrance"",""Wide doorway"",""Accessible-height bed"",""Step-free access"",""Wide doorway"",""Accessible-height toilet"",""Step-free access"",""Wide entryway"",""Handheld shower head""}",65,1,86,97.0,10.0,10.0,10.0,10.0,9.0,9.0,0,1.01
58,229291,1001311,4,4,Northwest District,97210,45.533507913028146,-122.70632760557552,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",""Host greets you""}",65,2,634,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,7.4
59,231732,1153902,3,3,Overlook,97217,45.558156065981045,-122.69142764582938,House,Private room,1,1.0,1.0,1.0,Real Bed,"{TV,Wifi,Kitchen,""Pets live on this property"",Dog(s),Cat(s),""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""Hair dryer"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Host greets you""}",65,1,40,99.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0.53
60,231734,1153902,3,3,Overlook,97217,45.55770953447878,-122.68993785005829,House,Private room,1,1.0,1.0,1.0,Real Bed,"{Wifi,Kitchen,""Pets live on this property"",Dog(s),Cat(s),""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Host greets you""}",65,1,24,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.29
61,233514,1222481,1,1,King,97211,45.55857444642949,-122.65265313944687,House,Entire home/apt,5,1.0,2.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,Kitchen,""Free street parking"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Keypad,""Private entrance"",Bathtub,""Hot water"",""Bed linens"",""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard""}",180,4,20,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0.83
62,236108,501715,5,5,Sabin,97211,45.555880672387886,-122.6476545486833,House,Private room,2,3.0,1.0,1.0,Real Bed,"{TV,Internet,Wifi,Kitchen,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,""Lock on bedroom door"",""Hot water"",Other}",28,1,51,91.0,9.0,9.0,10.0,9.0,10.0,9.0,0,0.65
63,243905,943675,1,1,Brooklyn,97202,45.49386303091407,-122.64937485767722,Townhouse,Entire home/apt,2,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed""}",100,1,22,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.45
64,249526,1307164,3,3,Hosford-Abernethy,97214,45.50821363244819,-122.64473434904772,House,Private room,2,1.0,1.0,1.0,Real Bed,"{Internet,Wifi,""Air conditioning"",""Pets live on this property"",Dog(s),Cat(s),""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Coffee maker"",""Garden or backyard"",""Luggage dropoff allowed"",Other}",48,1,336,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,4.08
65,253396,1330435,1,1,Richmond,97214,45.508219743972504,-122.6252434492218,House,Private room,2,1.0,1.0,1.0,Futon,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Pets live on this property"",Dog(s),Cat(s),""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Garden or backyard"",""Well-lit path to entrance"",""Host greets you""}",85,1,87,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0,1.31
66,259912,1362006,1,1,Cathedral Park,97203,45.592283523838084,-122.7621781804639,House,Private room,2,1.0,1.0,2.0,Real Bed,"{TV,Wifi,""Air conditioning"",""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Keypad,""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",""Dishes and silverware"",""Patio or balcony""}",55,1,81,96.0,9.0,10.0,10.0,10.0,10.0,10.0,0,1.5
67,263318,1381668,1,1,N. Tabor,97213,45.526601579930045,-122.60184811261163,House,Private room,1,2.0,1.0,1.0,Real Bed,"{Internet,Wifi,""Smoking allowed"",""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",""Hair dryer"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",55,1,151,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.25
68,267409,79786,3,3,Hayhurst,97221,45.482556147605344,-122.71935424617784,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",100,2,8,93.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0.1
